address,lat,lon
214 E 188TH ST 10458,40.8609716,-73.89708879999999
193 SCHERMERHORN STREET 11201,40.6892394,-73.9863076
344 E 6TH ST 10003,40.7263971,-73.98647290000001
4805 CHURCH AVENUE 11203,40.6518746,-73.93213589999999
1641 2ND AVE 10028,40.7773908,-73.95239939999999
1151 TIFFANY AVENUE 10459,40.8276419,-73.89532109999999
80 LAFAYETTE AVENUE 11217,40.686988,-73.9747402
945 EAST  163 STREET 10459,40.821318,-73.8961659
525 6 AVENUE 10011,40.737274,-73.997238
577 5 AVENUE 11215,40.664758,-73.9896832
5323 7TH AVE 11220,40.64018189999999,-74.0079895
61 WEST    8 STREET 10011,40.7336404,-73.9989571
1028 NOSTRAND AVE 11225,40.663369,-73.951078
208 W 23RD ST 10011,40.7440535,-73.99643209999999
143 MOTT STREET 10013,40.718765,-73.996815
3455 THIRD AVE 10456,40.8297878,-73.9067818
235 MULBERRY STREET 10012,40.7227471,-73.9962025
8216 BAXTER AVENUE 11373,40.7467682,-73.8830306
195 NASSAU AVE 11222,40.7257342,-73.94511849999999
3809 BROADWAY 10032,40.8353651,-73.94445499999999
130 FRANKLIN ST 10013,40.7192553,-74.0066083
611 5 AVENUE 10022,40.7580975,-73.9769439
25 WEST   45 STREET 10036,40.7561159,-73.9806613
293 GRAND AVE 11238,40.6875446,-73.9623639
9313 ROOSEVELT AVE 11372,40.749031,-73.873119
7901 BROADWAY 11373,40.7450725,-73.8857803
633 3 AVENUE 10017,40.7496916,-73.9748302
1898 JEROME AVE 10453,40.8499735,-73.91035889999999
108 JOHN ST 10038,40.7076828,-74.00618349999999
596 3RD AVE 10016,40.74886,-73.97612699999999
845 UNITED NATIONS PLAZA 10017,40.7525175,-73.9676903
340 WEST BROADWAY 10013,40.7225918,-74.0038234
9212 4TH AVE 11209,40.6180968,-74.0305516
2233 GRAND CONCOURSE 10453,40.8563208,-73.90106
4 SOUTH ST 10004,40.701009,-74.0130246
185 MONTAGUE STREET 11201,40.6943019,-73.99186399999999
395 FLATBUSH AVENUE EXTENSION 11201,40.6890238,-73.98066899999999
6022 8TH AVE 11220,40.63521009999999,-74.0102275
22 LITTLE WEST 12TH ST 10014,40.739925,-74.0073797
81 MOTT STREET 10013,40.7166098,-73.9981307
907 SENECA AVENUE 11385,40.7006697,-73.90363719999999
4124A WHITE PLAINS ROAD 10466,40.8914453,-73.8582377
990 COLUMBUS AVENUE 10025,40.8010518,-73.9618311
295 GREENWICH STREET 10007,40.7160466,-74.0108091
1774 FLATBUSH AVE 11210,40.6266034,-73.941481
57 STONE STREET 10004,40.70452,-74.0102668
2567 STEINWAY STREET 11103,40.7661701,-73.9127954
2799 BROADWAY 10025,40.8029728,-73.9679002
13408 ROCKAWAY BOULEVARD 11420,40.674335,-73.8041439
933 AMSTERDAM AVE 10025,40.8001931,-73.96572139999999
1624A EAST 16TH STREET 11229,40.609829,-73.9576663
126 ROOSEVELT AVENUE 11368,40.75294520000001,-73.85072509999999
2308 GRAND CONCOURSE 10458,40.8575983,-73.89943439999999
3402 CHURCH AVE 11203,40.650916,-73.945483
2480 86 STREET 11214,40.5978888,-73.98758269999999
3294 ATLANTIC AVENUE 11208,40.6797195,-73.87762649999999
16601 NORTHERN BLVD 11358,40.7599568,-73.8000399
118 RIVINGTON STREET 10002,40.7199003,-73.9872958
1438 MYRTLE AVE 11237,40.6987616,-73.91718569999999
11 MADISON AVENUE 10010,40.7415343,-73.9870352
50 LINCOLN RD 11225,40.66068370000001,-73.9612781
120 W 116TH ST 10026,40.8023598,-73.95115950000002
200 PARK AVENUE 10017,40.7524187,-73.9778272
330 WEST   40 STREET 10018,40.75646649999999,-73.99251869999999
187 SUYDAM ST 11221,40.700282,-73.9257063
180 LUDLOW ST 10002,40.7218567,-73.9872039
11 BROADWAY 10004,40.7052529,-74.01407030000001
142 AVENUE U 11223,40.596105,-73.9790314
26 BROADWAY 10004,40.7054423,-74.01288819999999
4205 35 AVENUE 11101,40.7544185,-73.92022469999999
294 GRAND AVENUE 11238,40.6880027,-73.962869
941 BROADWAY 11206,40.6972344,-73.93529319999999
7121 FT HAMILTON PARKWAY 11228,40.6272625,-74.0137852
1408 CORTELYOU ROAD 11226,40.6407535,-73.96485489999999
2028 BROADWAY 10023,40.7765993,-73.98179569999999
987 BAY ST 10305,40.6187265,-74.0691039
110 GREENWICH AVENUE 10011,40.7382669,-74.0021229
3756 108TH ST 11368,40.752453,-73.860018
1590 LEXINGTON AVE 10029,40.7892879,-73.9487257
194 ELIZABETH STREET 10012,40.7217078,-73.99432019999999
12074 QUEENS BOULEVARD 11415,40.713345,-73.8284245
9549 ROOSEVELT AVENUE 11372,40.7492781,-73.87010649999999
8213 NORTHERN BOULEVARD 11372,40.7558502,-73.8848675
6409 ROOSEVELT AVENUE 11377,40.746159,-73.899564
66 W 116TH ST 10026,40.8016807,-73.9492683
2658 BROADWAY 10025,40.7976317,-73.9692136
4208 CHURCH AVENUE 11203,40.6511939,-73.9377532
2851 86TH ST 11223,40.5922117,-73.9772981
5677 RIVERDALE AVE 10471,40.9064671,-73.9050477
10 EAST   48 STREET 10017,40.7568173,-73.9774474
486 KINGS HWY 11223,40.6040737,-73.9717194
357 NOSTRAND AVE 11216,40.6859085,-73.95053759999999
80 BERRY ST 11249,40.7198938,-73.95790749999999
537 PARK AVENUE 11205,40.69710449999999,-73.9548791
214 COURT STREET 11201,40.6866631,-73.9940562
805 PENNSYLVANIA AVE 11207,40.6581723,-73.8898916
3302 DITMARS BLVD 11105,40.7751232,-73.9097007
18 EAST   23 STREET 10010,40.7406872,-73.988214
559 LORIMER STREET 11211,40.7136434,-73.94950639999999
7269 KISSENA BOULEVARD 11367,40.7273944,-73.81245249999999
400 E 167TH ST 10456,40.8305111,-73.9101219
10211 SPRINGFIELD BLVD 11429,40.7135676,-73.7355348
310 KINGSTON AVENUE 11213,40.6683402,-73.9425262
220 WEST   31 STREET 10001,40.7495406,-73.99340099999999
7311 YELLOWSTONE BOULEVARD 11375,40.7173271,-73.856899
1746 2 AVENUE 10128,40.7808636,-73.9492533
420 86TH ST 11209,40.6222408,-74.02799259999999
45 WEST   81 STREET 10024,40.7830649,-73.9736712
3703 31ST AVE 11103,40.7621769,-73.91832529999999
4806 41ST ST 11104,40.7396267,-73.924294
379 PARK AVENUE SOUTH 10016,40.7423984,-73.9844951
125 PARK AVENUE 10017,40.751632,-73.9776389
354 MELROSE STREET 11237,40.7039629,-73.9276101
2530 HYLAN BOULEVARD 10306,40.5696961,-74.10958939999999
156 EAST   64 STREET 10065,40.765092,-73.9658192
101 BARCLAY STREET 10007,40.7144841,-74.0121556
7704 5 AVENUE 11209,40.62792899999999,-74.0234826
271 PROSPECT PARK W 11215,40.6583287,-73.9819708
85 7 AVENUE 11217,40.6746103,-73.97501079999999
3486 EAST TREMONT AVENUE 10465,40.831331,-73.8271704
3963 61ST ST 11377,40.7452494,-73.90323529999999
417 W 47TH ST 10036,40.7620958,-73.99104899999999
225 1ST AVE 10003,40.7310072,-73.9831177
220 EAST   81 STREET 10028,40.7750972,-73.9554136
379 COLUMBIA STREET 11231,40.6789655,-74.0053843
2905 23 AVENUE 11105,40.775064,-73.91337299999999
3124 GREENPOINT AVE 11101,40.734536,-73.9370613
629 2ND AVE 10016,40.7451488,-73.9758633
1785-1787 LEXINGTON AVENUE 10029,40.7952371,-73.9438235
13403 ROCKAWAY BOULEVARD 11420,40.6748296,-73.8041118
9701 57 AVENUE 11368,40.7373421,-73.8639468
14605 JAMAICA AVENUE 11435,40.7019878,-73.8086958
89 EAST   42 STREET 10017,40.7525703,-73.9776273
4114 162ND ST 11358,40.76095919999999,-73.80402889999999
1586 1 AVENUE 10028,40.7745325,-73.9507462
2573 FRANCIS LEWIS BOULEVARD 11358,40.773402,-73.7959592
138 W 25TH ST 10001,40.74471,-73.993647
4516 48TH AVE 11377,40.7391638,-73.919769
2202 86TH ST 11214,40.6015988,-73.99385389999999
2401 WESTCHESTER AVENUE 10461,40.837232,-73.846522
637 2ND AVE 10016,40.7453738,-73.9758174
250 BLEECKER STREET 10014,40.730967,-74.002985
9015 QUEENS BLVD 11373,40.7345605,-73.8706424
466 LEXINGTON AVENUE 10017,40.753666,-73.97473099999999
138 WEST 10 STREET 10014,40.7344539,-74.00060979999999
17 CLINTON STREET 10002,40.72084,-73.98434
455 MADISON AVE 10022,40.75801999999999,-73.9749775
889 10 AVENUE 10019,40.7698117,-73.9885192
1250 HYLAN BOULEVARD 10305,40.5972028,-74.0841631
280 BROADWAY 10007,40.714299,-74.0058154
12921 14 AVENUE 11356,39.73828839999999,-104.8557783
208 BEDFORD AVENUE 11249,40.7170558,-73.9587707
2896 W 12TH ST 11224,40.5769765,-73.9799267
638 W 47TH ST 10036,40.7644734,-73.9980848
13344 150TH ST 11436,40.6670759,-73.7898281
99 1ST AVE 10003,40.7266049,-73.9863775
511 9 STREET 11215,40.6657797,-73.97883639999999
86 ALLEN ST 10002,40.7178703,-73.99074139999999
127 LUDLOW ST 10002,40.71988959999999,-73.98858129999999
675B 9TH AVE 10036,40.7614549,-73.9907253
13320 ROCKAWAY BOULEVARD 11420,40.6743908,-73.8046784
4720 CENTER BOULEVARD 11109,40.7458823,-73.9573806
4904 69 STREET 11377,40.73746209999999,-73.8961815
772 FLATBUSH AVENUE 11226,40.6539769,-73.9598269
2030 OCEAN PKWY 11223,40.599192,-73.9665653
66 PEARL STREET 10004,40.7034852,-74.01083129999999
20 E 39TH ST 10016,40.7509706,-73.98121979999999
75 LEXINGTON AVENUE 10010,40.7411867,-73.9833014
13316 39 AVENUE 11354,40.758943,-73.833787
3340 BROADWAY 10031,40.8202009,-73.9547024
942 UTICA AVENUE 11203,40.6499048,-73.9305859
535 UTICA AVE 11203,40.6603538,-73.93094289999999
417 FULTON STREET 11201,40.6921112,-73.98840009999999
333 FLATBUSH AVE 11217,40.6778455,-73.9726476
3725 MAIN STREET 11354,40.7611024,-73.83059170000001
263 1 AVENUE 10003,40.7323375,-73.9821535
4052 MAIN STREET 11354,40.7581846,-73.8299569
8422 37TH AVE 11372,40.749786,-73.8818561
738 MORRIS PARK AVENUE 10462,40.8453125,-73.8646394
285 W BROADWAY 10013,40.7208327,-74.0046268
44 EAST   32 STREET 10016,40.7458665,-73.982957
2168 WESTCHESTER AVE 10462,40.8339504,-73.8519913
549 METROPOLITAN AVENUE 11211,40.714238,-73.9507003
9 DOYERS STREET 10013,40.7143818,-73.9981829
548 COURT STREET 11231,40.6750925,-73.9995998
7207 AUSTIN STREET 11375,40.7193775,-73.84223999999999
227 EAST  116 STREET 10029,40.7976257,-73.9387605
20311 NORTHERN BOULEVARD 11361,40.7578893,-73.779823
2270 86TH ST 11214,40.6007132,-73.9922198
73 MULBERRY ST 10013,40.7162383,-73.99932439999999
1735 2 AVENUE 10128,40.780337,-73.95033289999999
15 WEST   46 STREET 10036,40.7566063,-73.9798394
9502 ROOSEVELT AVE 11372,40.7488391,-73.8710796
401 PARK AVE S 10016,40.742994,-73.9839001
4118 5TH AVE 11232,40.6498206,-74.0057401
6301 8TH AVE 11220,40.6333829,-74.0113348
251 WEST   42 STREET 10036,40.7571349,-73.9891482
1930 BARTOW AVENUE 10469,40.8679993,-73.83336589999999
2107 3RD AVE 10029,40.7973206,-73.94013819999999
150 WATER ST 10005,40.7064364,-74.00598
16116 NORTHERN BLVD 11358,40.7622141,-73.8042603
46 ELDRIDGE ST 10002,40.7159217,-73.9929386
566 LORIMER STREET 11211,40.7138746,-73.9492308
54 EAST  125 STREET 10035,40.8053383,-73.9405286
1 EAST   60 STREET 10022,40.7649048,-73.972042
667 E 187 STREET 10458,40.8547441,-73.88549739999999
510 WEST   52 STREET 10019,40.7660382,-73.99182739999999
486 5TH AVE 11215,40.6678455,-73.9876743
4009 69TH ST 11377,40.746009,-73.895966
387 UTICA AVENUE 11213,40.6649262,-73.9312613
2114 FLATBUSH AVE 11234,40.6182642,-73.9324804
469 FLATBUSH AVENUE 11225,40.6629144,-73.961721
405 ATLANTIC AVE 11217,40.6869989,-73.9844377
1664 1 AVENUE 10028,40.777291,-73.94884499999999
370 PARK AVENUE 10022,40.7588506,-73.9730612
1115 KINGS HWY 11229,40.6077507,-73.96130769999999
11317 JAMAICA AVE 11418,40.6983408,-73.8351424
7721 3 AVENUE 11209,40.6294378,-74.02833679999999
121 ESSEX STREET 10002,40.7196455,-73.9878811
2324 ARTHUR AVENUE 10458,40.853859,-73.88878849999999
4 PENN PLZ 10121,40.750354,-73.993371
5761 BROADWAY 10463,40.8837214,-73.9017588
694 ARTHUR KILL ROAD 10308,40.5594838,-74.16446909999999
4187 BROADWAY 10033,40.8478849,-73.9381573
94-54A CORONA AVENUE 11368,40.7420176,-73.86827989999999
1969 BATH AVE 11214,40.6016922,-74.00158549999999
7310 37 AVENUE 11372,40.7487071,-73.8923835
793 9 AVENUE 10019,40.7653107,-73.9879385
525 HUDSON ST 10014,40.734068,-74.0066538
16307 BAISLEY BOULEVARD 11434,40.6787423,-73.77944560000002
15812 CROSSBAY BOULEVARD 11414,40.6603079,-73.8406239
77 PEARL STREET 10004,40.70402980000001,-74.01048
643 W 43RD ST 10036,40.7624153,-73.9994292
1000 AVENUE OF THE AMERICAS 10018,40.75172939999999,-73.9860561
152 SMITH ST 11201,40.6865953,-73.9907851
3548 UNION STREET 11354,40.7642258,-73.8283457
118 MONTAGUE ST 11201,40.6947234,-73.99476779999999
22330 UNION TPKE 11364,40.7353478,-73.7471932
3401 45TH ST 11101,40.7545947,-73.9167499
160 EAST   28 STREET 10016,40.7420324,-73.98137299999999
60 WASHINGTON SQUARE SOUTH 10012,40.72993659999999,-73.9978275
4128 MAIN ST 11352,40.757178,-73.829437
3718 34 AVENUE 11101,40.7570074,-73.92189429999999
8814 LIBERTY AVENUE 11417,40.67971,-73.8499815
556 TOMPKINS AVE 10305,40.6123893,-74.07151449999999
33 HILLEL PLACE 11210,40.6322795,-73.948753
200 BROADWAY 10038,40.7105205,-74.008988
302 5 AVENUE 10001,40.7467407,-73.9861224
2027 EMMONS AVE 11235,40.5840174,-73.9468806
170 WAVERLY PLACE 10014,40.7336403,-74.001665
9021 31 AVENUE 11369,40.7603184,-73.8778562
240 KINGS HIGHWAY 11223,40.6051761,-73.9818137
1686 PITKIN AVENUE 11212,40.669406,-73.91104299999999
65 5TH AVE 10003,40.7355507,-73.9934979
501 BAY STREET 10304,40.6299145,-74.0763336
729 FLUSHING AVENUE 11206,40.7006993,-73.94349059999999
25 W 26TH ST 10010,40.74439599999999,-73.9898668
245 W 51ST 10019,40.7628271,-73.9849687
934 8TH AVE 10019,40.7655274,-73.983485
861 7 AVENUE 10019,40.7644714,-73.9805168
29 BEDFORD STREET 10014,40.7292206,-74.0037316
3216 STEINWAY ST 11103,40.7586352,-73.9195999
190 E 167TH ST 10456,40.8340557,-73.9170144
15051 NORTHERN BOULEVARD 11354,40.765365,-73.81332560000001
1114 AVENUE OF THE AMERICAS 10036,40.75471719999999,-73.98277449999999
1771 HYLAN BLVD 10305,40.5859146,-74.09302509999999
3001 35 AVENUE 11106,40.758585,-73.9290585
3556 NOSTRAND AVENUE 11229,40.5971821,-73.9415575
1644 3 AVENUE 10128,40.7828336,-73.9513432
40 MAIN STREET 11201,40.7027187,-73.9908157
2200 FREDERICK DOUGLASS BOULEVARD 10026,40.8060722,-73.95379249999999
645 LENOX AVE 10037,40.8188587,-73.9377584
941 MCDONALD AVENUE 11218,40.631148,-73.9770109
4706 AVENUE N 11234,40.6186144,-73.9294378
554 VANDERBILT AVENUE 11238,40.6800723,-73.9682413
9 W 32ND ST 10001,40.74771519999999,-73.9860561
524 EAST  240 STREET 10470,40.9009294,-73.8618231
1063 FIRST AVENUE 10022,40.7589866,-73.96275159999999
155 LAFAYETTE AVE 10301,40.6410686,-74.0946426
894 DEKALB AVE 11221,40.6925033,-73.9401841
4803 5 AVENUE 11220,40.6459807,-74.00911909999999
1619 YORK AVENUE 10028,40.7755416,-73.9478073
66 MADISON AVENUE 10016,40.7436978,-73.98617089999999
81 HUDSON STREET 10013,40.7185399,-74.00909130000001
44 HESTER ST 10002,40.7155026,-73.9902224
8912 QUEENS BLVD 11373,40.7343164,-73.8745315
60 WALL STREET 10005,40.706197,-74.00848959999999
1482 1ST AVE 10075,40.771066,-73.95322589999999
602 VANDERBILT AVE 11238,40.6783861,-73.96888410000001
3778 103 STREET 11368,40.751216,-73.86366
269 WEST   72 STREET 10069,40.77989549999999,-73.9840249
4523 GREENPOINT AVE 11104,40.7423459,-73.91906329999999
203 AVENUE U 11223,40.596836,-73.9766743
149 HAVEMEYER  ST 11211,40.7117847,-73.95727839999999
111 WEST  110 STREET 10026,40.7987797,-73.9527907
9529 JAMAICA AVENUE 11421,40.6946208,-73.8493278
2 LAFAYETTE STREET 10007,40.7140988,-74.0039841
131 MADISON AVENUE 10016,40.7456133,-73.9841399
214 E BURNSIDE AVE 10457,40.8518146,-73.9031172
409 8TH AVE 10001,40.7500797,-73.9953761
8155 LEFFERTS BLVD 11415,40.7080953,-73.8306884
111 8 AVENUE 10011,40.7414688,-74.0033873
19 WEST   45 STREET 10036,40.755919,-73.98042
404 HUNTS POINT AVE 10474,40.80984,-73.880647
22712269 7 AVENUE 10030,40.8151874,-73.9439113
3019 QUENTIN ROAD 11234,40.61224,-73.9409763
90 BEDFORD STREET 10014,40.7323981,-74.00531749999999
21 EAST  170 STREET 10452,40.8401362,-73.9168424
266 ADELPHI STREET 11205,40.689855,-73.97135209999999
1381 OGDEN AVE 10452,40.8420949,-73.9246646
303 E 85TH ST 10028,40.77716119999999,-73.9518501
1123 1 AVENUE 10065,40.7612933,-73.9609656
755 TARGEE ST 10304,40.6089303,-74.08781689999999
289395 BUHRE AVENUE 10461,40.8471956,-73.8317639
2935 9 AVENUE 10014,40.7405293,-74.0057364
498 7 AVENUE 10018,40.7527648,-73.989662
127 E. 60TH ST 10022,40.7632255,-73.9681609
9416 JAMAICA AVENUE 11421,40.6939947,-73.85063939999999
235 E 53RD ST 10022,40.75729690000001,-73.9679199
25 EAST BROADWAY 10002,40.7133312,-73.99679929999999
207 WEST   36 STREET 10018,40.7526176,-73.9901605
969 INTERVALE AVENUE 10459,40.8222158,-73.8971033
113 UNIVERSITY PLACE 10003,40.7342648,-73.99215699999999
1223 3 AVENUE 10021,40.7687251,-73.96102789999999
3175 FULTON STREET 11208,40.6822257,-73.8776609
3205 36 AVENUE 11106,40.7562658,-73.9285623
145 1 AVENUE 10003,40.7282181,-73.98522969999999
4106B JUNCTION BLVD 11368,40.7473147,-73.8686683
2315 STRAUSS STREET 11212,40.6570221,-73.91305299999999
1592 1ST AVE 10028,40.774701,-73.9505889
754 LINDEN BLVD 11203,40.6536632,-73.9301428
1581 FLATBUSH AVE 11210,40.6323613,-73.94695329999999
650 MANHATTAN AVE 11222,40.7244646,-73.95092989999999
208 1 AVENUE 10009,40.7302719,-73.9830374
584 ROCKAWAY AVENUE 11212,40.66571070000001,-73.9099433
3018B ASTORIA BLVD 11102,40.7699952,-73.918523
1464 ST NICHOLAS AVENUE 10033,40.8507452,-73.9323311
3864 10TH AVE 10034,40.8642219,-73.9194346
8802 VAN WYCK EXPRESSWAY 11418,40.7022406,-73.8169221
1553 2 AVENUE 10028,40.7745281,-73.9545117
318 VAN BRUNT STREET 11231,40.6791536,-74.0110768
513 FASHION AVE 10018,40.7531545,-73.98868569999999
27-39 EAST 30 STREET 10016,40.7451987,-73.9841411
3301 GREENPOINT AVENUE 11101,40.7356957,-73.93468589999999
116 FORSYTH ST 10002,40.7191233,-73.9921624
3341 BROADWAY 10031,40.8204466,-73.9553624
155 YORK STREET 11201,40.7015799,-73.98454509999999
161 MALCOLM X BLVD 10026,40.8035949,-73.9490012
3906 1/2 64TH ST 11377,40.7462706,-73.90005699999999
162 AVE B 10009,40.7271387,-73.97986929999999
2108 GRAND CONCOURSE 10457,40.8544024,-73.9015773
67 SAINT NICHOLAS AVE 10026,40.80134899999999,-73.952939
160 EAST   64 STREET 10065,40.7650564,-73.96570439999999
424 WEST   33 STREET 10001,40.75304999999999,-73.998131
230 7 AVENUE 10011,40.7445283,-73.99569749999999
1909 CONEY ISLAND AVE 11230,40.6108618,-73.9623065
650 FOREST AVENUE 10310,40.6295647,-74.1107786
29 EAST   20 STREET 10003,40.739068,-73.9889649
6924 5 AVENUE 11209,40.6329941,-74.02141689999999
570 LEXINGTON AVE 10022,40.7571519,-73.9726033
945 2 AVENUE 10022,40.7551309,-73.9687005
93 3RD AVE 10003,40.732144,-73.9876029
796A FRANKLIN AVE 11238,40.67123480000001,-73.9579825
242-244 EAST   79 STREET 10075,40.7734448,-73.9556887
4010 82ND ST 11373,40.7472751,-73.8840007
265 WEST   23 STREET 10011,40.7451895,-73.9977061
25 WEST HOUSTON STREET 10012,40.725675,-73.99792409999999
3058 STEINWAY ST 11103,40.7625789,-73.9164157
100 WILLOUGHBY ST 11201,40.6919391,-73.9845769
233 BROADWAY 10279,40.7126253,-74.00821069999999
673 ATLANTIC AVE 11217,40.6832169,-73.9734259
55 WEST   35 STREET 10001,40.7502718,-73.9863524
15417 ROOSEVELT AVENUE 11354,40.7641761,-73.8102181
60 HANCOCK STREET 10305,40.5887642,-74.09517389999999
5204 8TH AVE 11220,40.6399625,-74.0052121
101 MAIDEN LANE 10038,40.7069666,-74.0066697
833 UNION STREET 11215,40.6749774,-73.9762033
496 E 161ST ST 10451,40.8231766,-73.9109513
3441 JEROME AVENUE 10467,40.8814194,-73.8831998
6420 17 AVENUE 11204,40.6208002,-73.9924705
118 WEST   57 STREET 10019,40.7644999,-73.9783542
14471451 SAINT NICHOLAS AVENUE 10033,40.8486299,-73.9342565
1254 LEXINGTON AVENUE 10028,40.7786665,-73.9564863
85 PEARL STREET 10004,40.7041613,-74.0101344
0 CHELSEA PIERS - PIER 61 10011,40.747577,-74.0086437
2818 AVENUE K 11210,40.6239252,-73.9476006
3033 TIBBETT AVE 10463,40.8804251,-73.90901319999999
202 WEST FORDHAM ROAD 10468,40.8623063,-73.9094131
8777 SUTPHIN BLVD 11435,40.7051606,-73.8092419
712 3 AVENUE 10017,40.7525325,-73.9733874
1 STATION SQUARE 11375,40.7189633,-73.84519399999999
1090 AMSTERDAM AVE 10025,40.8054543,-73.96247869999999
1500 BROADWAY 10036,40.7567877,-73.9856659
240 EAST  198 STREET 10458,40.8691518,-73.8896161
8334 BROADWAY 11373,40.7402575,-73.8793003
688 10 AVENUE 10019,40.7634599,-73.9923001
701 8TH AVE 10036,40.758762,-73.988993
695 10 AVENUE 10036,40.763222,-73.993262
159 FRANKLIN STREET 11222,40.7318674,-73.9582222
26 BROADWAY 11249,40.7103553,-73.9678051
110 BEDFORD AVENUE 11211,40.720057,-73.9556054
52 GREENWICH AVENUE 10011,40.735784,-74.0003918
19919 32ND AVE 11358,40.7699115,-73.7895434
2454 E TREMONT AVE 10461,40.842426,-73.851291
61 READE STREET 10007,40.714805,-74.006577
316 BOWERY 10012,40.7251995,-73.99252969999999
135 N 5TH ST 11249,40.7170042,-73.9590803
3767 74TH ST 11372,40.7471137,-73.89122560000001
973 COLUMBUS AVE 10025,40.8002891,-73.96181279999999
8028 COOPER AVENUE 11385,40.7094364,-73.8690515
10718 70 ROAD 11375,39.2871866,-121.5945331
3566 93RD ST 11372,40.750985,-73.87436900000002
225 ELLIS ST 10307,40.5152431,-74.24861849999999
1460 FLATBUSH AVE 11210,40.6350019,-73.9503674
1111 PENNSYLVANIA AVENUE 11207,40.6540192,-73.8866531
141 MULBERRY STREET 10013,40.7188558,-73.9979012
380 FLUSHING AVE 11205,40.6983493,-73.959135
8110 BROADWAY 11373,40.7431242,-73.88370410000002
209 E 56TH ST 10022,40.7593855,-73.9671393
391 JAY STREET 11201,40.6919133,-73.98707770000001
69 7 AVENUE SOUTH 10014,40.7322097,-74.00337499999999
5226 CHURCH AVENUE 11203,40.6521334,-73.9277011
252 EAST   77 STREET 10075,40.7720822,-73.95665199999999
52 VANDERBILT AVENUE 10017,40.7543343,-73.9773555
10807 72 AVENUE 11375,40.71964699999999,-73.8425882
9 SAINT MARKS PLACE 10003,40.7294283,-73.9891322
75 SAINT MARKS PL 10003,40.7279744,-73.98568879999999
1928 3 AVENUE 10029,40.7918981,-73.9446397
180 COLUMBUS AVE 10023,40.775067,-73.98087199999999
85 5 AVENUE 11217,40.6800052,-73.9778376
10811 CORONA AVENUE 11368,40.7431179,-73.8545068
254 W 54th St 10019,40.7644372,-73.9837543
664 6 AVENUE 10010,40.7412453,-73.99371190000001
2270 2ND AVE 10035,40.7972942,-73.93724499999999
15722 NORTHERN BLVD 11354,40.7634297,-73.8076091
390 PARK AVENUE 10022,40.7597285,-73.97294769999999
3725 74 STREET 11372,40.7482262,-73.8915698
345 AMSTERDAM AVE 10024,40.7813884,-73.979312
19 HYATT ST 10301,40.6420651,-74.07707649999999
960 BLOOMINGDALE ROAD 10309,40.5495059,-74.22128
74A WESTERVELT AVE 10301,40.6458155,-74.0862039
13208 CROSSBAY BOULEVARD 11417,40.6764737,-73.8441198
698 ALLERTON AVENUE 10467,40.8652553,-73.867592
1 W. 58TH STREET 10019,40.7642202,-73.9742747
25001 NORTHERN BOULEVARD 11362,40.7683694,-73.7374703
101 ST MARKS PLACE 10009,40.727441,-73.98431699999999
494 4TH AVE 11215,40.6687581,-73.9904292
125 NORTH 6 STREET 11249,40.7180107,-73.9591725
25 W 37TH ST 10018,40.7512251,-73.9846788
19007 109TH RD 11412,40.7035561,-73.76629849999999
468 HUDSON STREET 10014,40.7318996,-74.006412
23 SMITH ST 11201,40.6908395,-73.9876969
9898 QUEENS BLVD 11374,40.7271197,-73.85498539999999
1215 EAST GUN HILL ROAD 10469,40.8730559,-73.85196839999999
3904 UNION STREET 11354,40.7607984,-73.8269499
1600 BRUCKNER BOULEVARD 10473,40.82306550000001,-73.87438039999999
3710 114 STREET 11368,40.7545194,-73.85417369999999
1326 NEWKIRK AVE 11230,40.6348046,-73.9642973
417 3RD AVE 10016,40.7425959,-73.9799038
19212 NORTHERN BLVD 11358,40.7576262,-73.7888541
5100 KINGS PLAZA 11234,40.6100471,-73.92004969999999
1814 2 AVENUE 10128,40.7827162,-73.9478073
152 METROPOLITAN AVENUE 11249,40.7158702,-73.96218019999999
1 W 58TH STREET 10019,40.7642202,-73.9742747
9 EAST   16 STREET 10003,40.7371448,-73.9916803
424 WEST   43 STREET 10036,40.759458,-73.9933331
691 BAY ST 10304,40.6252069,-74.0746695
1 GREENE AVE 11238,40.6860496,-73.9731968
2446 BROADWAY 10024,40.7909801,-73.9740443
709 FRANKLIN AVENUE 11238,40.674394,-73.9562906
50 EAST   87 STREET 10128,40.7811222,-73.9578868
52 7TH AVE 11217,40.6761031,-73.9745777
220-34 JAMAICA AVENUE 11428,40.7191975,-73.7332141
11701 GY BREWER BLVD 11434,40.6843195,-73.7827801
92 E BROADWAY 10002,40.7139845,-73.9936653
2340 CONEY ISLAND AVENUE 11223,40.5999049,-73.9615718
18 WYCKOFF AVE 11237,40.7063437,-73.9229162
339 EAST   75 STREET 10021,40.7701183,-73.95497089999999
124 EAST    4 STREET 10003,40.7252237,-73.9878008
5922-24 AVENUE N 11234,40.619304,-73.917478
1 WEST    3 STREET 10012,40.7280068,-73.99492339999999
2334 2 AVENUE 10035,40.7992828,-73.93577549999999
1695 BROADWAY 11207,40.683918,-73.9117785
2130 WHITE PLAINS ROAD 10462,40.8542606,-73.86747299999999
247 VARET STREET 11206,40.704254,-73.934175
876 4 AVENUE 11232,40.6568237,-74.0022281
146 W 72ND ST 10023,40.7778955,-73.980581
1506 ELM AVENUE 11230,40.6177578,-73.95972359999999
119 1ST AVE 10003,40.7272603,-73.9858266
